449,450,连续剧,lián xù jù,series; soap opera
450,451,联合,liánhé,union
451,452,联合国,lián hé guó,United Nations
452,453,联系,liánxì,contact
453,454,凉水,liáng shuǐ,cold water; unboiled water
454,455,了,le,past tense marker
455,456,领,lǐng,lead; receive; get; understand
456,457,领导,lǐngdǎo,Leader
457,458,领先,lǐngxiān,keep ahead
458,459,另外,lìngwài,in addition
459,460,另一方面,lìng yì fāng miàn,on the other hand
460,461,留学,liúxué,Overseas Study
461,462,龙,lóng,dragon
462,463,录,lù,record; write down; copy
463,464,录音,lùyīn,Sound recording
464,465,路线,lù xiàn,path; route; way; line
465,466,旅馆,lǚ guǎn,hotel
466,467,旅行社,lǚ xíng shè,travel agency
467,468,绿茶,lǜ chá,green tea
468,469,乱,luàn,chaos
469,470,落后,luòhòu,backward
470,471,麻烦,máfan,trouble
471,472,马,mǎ,Horse
472,473,满足,mǎnzú,satisfy
473,474,慢慢,màn màn,slowly
474,475,毛（名）,máo,a fractional unit of money in China; hair; fur
475,476,毛病,máobìng,Trouble
476,477,没用,méi yòng,useless
477,478,媒体,méitǐ,media
478,479,每,měi,each
479,480,美,měi,beautiful; pretty
480,481,美好,měi hǎo,fine; happy; glorious
481,482,美丽,měilì,beautiful
482,483,美食,měi shí,delicious food ; gourmet
483,484,美术,měishù,Fine Arts
484,485,美元,měi yuán,U.S. dollar
485,486,迷,mí,fan; confused; be crazy about
486,487,米（名）,mǐ,meter; rice
487,488,面对,miànduì,Face
488,489,面积,miànjī,The measure of area
489,490,民间,mínjiān,nongovernmental
490,491,民族,mínzú,Nation
491,492,明确,míngquè,To make clear
492,493,明显,míngxiǎn,obvious
493,494,命运,mìngyùn,fate
494,495,某,mǒu,some
495,496,母亲,mǔqīn,mother
496,497,木头,mùtou,wood
497,498,目标,mùbiāo,target
498,499,目前,mùqián,at present
499,500,奶茶,nǎi chá,milk tea
500,501,男子,nán zǐ,man; male
501,502,南部,nán bù,south
502,503,难道,nándào,could it be said that …
503,504,难度,nán dù,difficulty
504,505,内,nèi,within
505,506,内容,nèiróng,content
506,507,内心,nèi xīn,heart; inner centre
507,508,能不能,néng bù néng,can or not
508,509,能力,nénglì,ability
509,510,年初,nián chū,beginning of the year
510,511,年代,niándài,years
511,512,年底,nián dǐ,end of the year
512,513,年纪,niánjì,Age
513,514,念,niàn,Read
514,515,牛（名）,niú,cattle; ox; cow
515,516,农村,nóngcūn,countryside
516,517,农民,nóngmín,farmer
517,518,农业,nóngyè,Agriculture
518,519,女子,nǚ zǐ,woman; female
519,520,暖和,nuǎnhuo,warm
520,521,怕（副）,pà,perhaps; afraid
521,522,拍,pāi,beat
522,523,排（动）,pái,arrange; put in order; exclude; rehearse
523,524,排名,pái míng,rank
524,525,牌子,pái zi,brand; trademark; plate; sign
525,526,派,pài,send
526,527,判断,pànduàn,judge
527,528,胖,pàng,fat
528,529,跑步,pǎobù,Run
529,530,配,pèi,match; mix; join; fit
530,531,配合,pèihé,Coordination
531,532,批评,pīpíng,criticism
532,533,批准,pīzhǔn,Approval
533,534,皮,pí,skin; leather; fur; cover; sheet
534,535,皮包,pí bāo,purse; briefcase; portfolio
535,536,啤酒,píjiǔ,Beer
536,537,票价,piào jià,ticket price; fare
537,538,评价,píngjià,evaluation
538,539,苹果,píngguǒ,Apple
539,540,破,pò,broken
540,541,破坏,pòhuài,Destruction
541,542,普遍,pǔbiàn,universal
542,543,普及,pǔjí,Universal
543,544,期,qī,period; time; term; expect
544,545,齐,qí,together; uniform; neat; be level with
545,546,其次,qícì,Secondly
546,547,其实,qíshí,actually
547,548,奇怪,qíguài,strange
548,549,气候,qìhòu,climate
549,550,千万,qiānwàn,Must
550,551,前后,qián hòu,front and back; from start to finish; around
551,552,前进,qián jìn,advance; go forward; march
552,553,前面,qiánmiàn,Front
553,554,前往,qián wǎng,go to; leave for; proceed
554,555,强,qiáng,strong; powerful; better
555,556,强大,qiáng dà,powerful; formidable; strong
556,557,强调,qiángdiào,Emphasize
557,558,强烈,qiángliè,strong
558,559,桥,qiáo,Bridge
559,560,巧,qiǎo,opportunely; skilful; deceitful
560,561,亲,qīn,dear; close; intimate; relative
561,562,亲切,qīnqiè,kind
562,563,亲人,qīn rén,relative
563,564,亲自,qīnzì,personally
564,565,情感,qíng gǎn,feeling; emotion
565,566,情况,qíngkuàng,Situation
566,567,请教,qǐngjiào,Consult
567,568,庆祝,qìngzhù,Celebrate
568,569,球迷,qiúmí,fans (ball game)
569,570,区,qū,area; district; region
570,571,区别,qūbié,Difference
571,572,取消,qǔxiāo,cancel
572,573,去世,qùshì,Death
573,574,全场,quán chǎng,the whole audience
574,575,全面,quánmiàn,comprehensive
575,576,全球,quán qiú,global; the whole world
576,577,缺,quē,be short of; lack
577,578,缺点,quēdiǎn,shortcoming
578,579,缺少,quēshǎo,Lack
579,580,确保,quèbǎo,ensure
580,581,确定,quèdìng,Determine
581,582,确实,quèshí,Exactly
582,583,裙子,qúnzi,skirt
583,584,群,qún,group
584,585,热爱,rè’ài,Ardently love
585,586,热烈,rèliè,warm
586,587,人才,réncái,talented person
587,588,人工,réngōng,artificial
588,589,人类,rénlèi,Human beings
589,590,人民,rén mín,people
590,591,人民币,rénmínbì,RMB
591,592,人群,rén qún,crowd; throng
592,593,人生,rénshēng,Life
593,594,人员,rényuán,personnel
594,595,认出,rèn chū,recognize; identify; make out
595,596,认得,rèn dé,know; recognize
596,597,认可,rènkě,certificate; ratify
597,598,任（动）,rèn,appoint; assign
598,599,任（连）,rèn,"no matter (how, what, etc.)"
599,600,任何,rènhé,"whatever, any"
600,601,任务,rènwu,task
601,602,仍,réng,still; remain; yet
602,603,仍然,réngrán,still
603,604,日常,rìcháng,daily
604,605,容易,róngyì,easily
605,606,如何,rúhé,How
606,607,散步,sànbù,Take a walk
607,608,沙发,shāfā,Sofa
608,609,沙子,shā zi,sand; grit
609,610,伤,shāng,hurt; be harmful; be distressed; get sick of
610,611,伤心,shāngxīn,Sad
611,612,商品,shāngpǐn,commodity
612,613,商业,shāngyè,business
613,614,上来,shàng lái,come up
614,615,上面,shàng miàn,above; on top of
615,616,上去,shàng qù,go up
616,617,上升,shàng shēng,rise; go up
617,618,上衣,shàng yī,upper outer garment; jacket; coat
618,619,设备,shèbèi,equipment
619,620,设计,shèjì,Design
620,621,设立,shèlì,Establish
621,622,社会,shèhuì,Socioty
622,623,身份证,shēn fèn zhèng,ID card
623,624,深,shēn,deep
624,625,深刻,shēnkè,profound
625,626,深入,shēn rù,go deep into; thorough
626,627,升,shēng,rise
627,628,生（形）,shēng,unripe; green; living; raw; unfamiliar
628,629,生产,shēngchǎn,production
629,630,生存,shēngcún,Existence
630,631,生动,shēngdòng,vivid
631,632,生命,shēngmìng,life
632,633,生意,shēngyi,business
633,634,生长,shēngzhǎng,grow
634,635,声明,shēngmíng,statement
635,636,胜,shèng,win; defeat; beat; can bear; be superior
636,637,胜利,shènglì,victory
637,638,失去,shīqù,Lose
638,639,石头,shítou,stone
639,640,石油,shíyóu,petroleum
640,641,时,shí,time; times; hour; season; tense
641,642,时代,shídài,times
642,643,时刻,shíkè,time
643,644,实际上,shí jì shàng,actually
644,645,实力,shílì,Strength
645,646,实行,shíxíng,Implement
646,647,实验,shíyàn,Experiment
647,648,实验室,shí yàn shì,laboratory
648,649,食品,shí pǐn,food; foodstuff
649,650,使,shǐ,make
650,651,始终,shǐzhōng,Throughout
651,652,世纪,shìjì,century
652,653,世界,shìjiè,world
653,654,世界杯,shì jiè bēi,World Cup
654,655,市场,shìchǎng,market
655,656,事故,shìgù,Accident
656,657,事件,shìjiàn,Event
657,658,事实,shìshí,Fact
658,659,事实上,shì shí shàng,in fact; actually
659,660,事业,shìyè,career
660,661,试题,shì tí,test questions
661,662,试验,shìyàn,test
662,663,适合,shìhé,Fit
663,664,适应,shìyìng,Adapt
664,665,适用,shì yòng,be applicable; be suitable
665,666,室,shì,room
666,667,收费,shōu fèi,collect fees; charge
667,668,收看,shōu kàn,watch
668,669,收听,shōu tīng,listen to; listen in
669,670,收音机,shōuyīnjī,radio
670,671,手续,shǒuxù,procedures
671,672,手指,shǒuzhǐ,finger
672,673,首都,shǒudū,capital
673,674,首先,shǒuxiān,First
674,675,受,shòu,be subjecte; suffer; receive; accept; stand
675,676,受伤,shòushāng,Injured
676,677,书架,shūjià,bookshelf
677,678,输,shū,lose
678,679,输入,shūrù,import; input
679,680,熟人,shú rén,acquaintance
680,681,属,shǔ,be born in the year of (one of the twelve animals); belong
681,682,属于,shǔyú,belong to
682,683,束,shù,beam
683,684,数量,shùliàng,quantity
684,685,双,shuāng,double
685,686,双方,shuāngfāng,both sides
686,687,思想,sīxiǎng,thought
687,688,死,sǐ,die
688,689,速度,sùdù,speed
689,690,随,suí,follow; comply with; adapt
690,691,所（名、量）,suǒ,place; office; spot; (measure word)
691,692,所长,suǒ zhǎng,superintendent
692,693,台,tái,platform
693,694,谈,tán,talk
694,695,谈话,tán huà,conversation; talk; chat
695,696,谈判,tánpàn,negotiation
696,697,汤,tāng,soup
697,698,糖,táng,sugar
698,699,特色,tèsè,characteristic
699,700,提前,tíqián,Advance
700,701,提问,tíwèn,Put questions to
701,702,题目,tímù,subject
702,703,体会,tǐhuì,Experience
703,704,体现,tǐxiàn,Reflect
704,705,体验,tǐyàn,experience; taste
705,706,天空,tiānkōng,sky
706,707,甜,tián,sweet
707,708,调,tiáo,suit well; mix; adjust; fit in perfectly
708,709,调整,tiáozhěng,adjustment
709,710,跳,tiào,jump; leap; skip; bounce
710,711,跳高,tiào gāo,high jump
711,712,跳舞,tiàowǔ,dance
712,713,跳远,tiào yuǎn,long jump; broad jump
713,714,铁,tiě,iron
714,715,铁路,tiě lù,railway; railroad
715,716,听力,tīng lì,hearing; aural comprehension
716,717,听众,tīng zhòng,audience; listeners
717,718,停止,tíng zhǐ,stop; cease; suspend; call off; halt
718,719,通常,tōngcháng,usually
719,720,通信,tōng xìn,communicate; correspond
720,721,同意,tóngyì,Agree
721,722,痛（形）,tòng,sore; painful; sad
722,723,痛苦,tòngkǔ,Pain
723,724,头（形）,tóu,lead; head
724,725,头脑,tóu nǎo,mind; brain
725,726,突出,tūchū,prominent
726,727,突然,tūrán,suddenly
727,728,图,tú,picture; chart; drawing; scheme; intention
728,729,图画,tú huà,drawing; picture; painting
729,730,土（名）,tǔ,soil; earth; land; ground
730,731,团,tuán,group
731,732,团结,tuánjié,Unite
732,733,团体,tuántǐ,group
733,734,推动,tuī dòng,promote; push forward; give impetus to
734,735,推广,tuīguǎng,Extension
735,736,推进,tuī jìn,advance; carry forward; push on; give impetus to
736,737,推开,tuī kāi,push away
737,738,退,tuì,retreat
738,739,退出,tuì chū,drop out; quit; withdraw
739,740,退休,tuìxiū,retire
740,741,外交,wàijiāo,diplomacy
741,742,外面,wài miàn,outside; outdoors; outward appearance
742,743,外文,wài wén,foreign language
743,744,完美,wánměi,perfect
744,745,完善,wánshàn,"perfect, consummate"
745,746,完整,wánzhěng,complete
746,747,玩具,wánjù,Toys
747,748,往往,wǎngwǎng,Often
748,749,危害,wēihài,Harm
749,750,危险,wēixiǎn,danger
750,751,为（动）,wéi,act as; become; be; mean
