215,216,好多,hǎo duō,many; a lot of
216,217,好久,hǎo jiǔ,for a long time; long
217,218,好人,hǎo rén,good person
218,219,好事,hǎo shì,good deed; good thing
219,220,好像,hǎoxiàng,Be like
220,221,合适,héshì,appropriate
221,222,河,hé,river
222,223,黑,hēi,black
223,224,黑板,hēibǎn,blackboard
224,225,黑色,hēi sè,black
225,226,红,hóng,red
226,227,红色,hóng sè,red
227,228,后来,hòulái,later
228,229,忽然,hūrán,suddenly
229,230,湖,hú,lake
230,231,护照,hùzhào,passport
231,232,花（动）,huā,spend; expend
232,233,花园,huā yuán,garden
233,234,画,huà,painting
234,235,画家,huà jiā,painter; artist
235,236,画儿,huàr,painting; drawing
236,237,坏处,huài chù,disadvantage; harm
237,238,坏人,huài rén,bad person
238,239,欢迎,huānyíng,Welcome
239,240,换,huàn,change
240,241,黄,huáng,yellow
241,242,黄色,huáng sè,yellow
242,243,回（量）,huí,(measure word)
243,244,回国,huí guó,return home from abroad
244,245,会（名）,huì,meeting; gathering; conference;  union; party
245,246,活动,huódòng,activity
246,247,或,huò,or
247,248,或者,huòzhě,perhaps
248,249,机会,jīhuì,Opportunity
249,250,鸡,jī,chicken
250,251,级,jí,level; rank; grade; degree; step
251,252,急,jí,fast; anxious; urgent; annoyed
252,253,计划,jìhuà,plan
253,254,计算机,jì suàn jī,computer
254,255,加,jiā,add; increase; put in
255,256,加油,jiā yóu,oil; refuel; make an all-out  effort
256,257,家（科学家）,jiā,noun suffix (scientist)
257,258,家庭,jiātíng,Family
258,259,家长,jiā zhǎng,parent; the head of the family
259,260,假,jiǎ,false
260,261,假期,jià qī,holiday; vacation
261,262,检查,jiǎnchá,inspect; check
262,263,见到,jiàn dào,see
263,264,见过,jiàn guò,seen; have seen
264,265,件,jiàn,piece
265,266,健康,jiànkāng,Healthy
266,267,讲,jiǎng,speak
267,268,讲话,jiǎng huà,speak; talk
268,269,交,jiāo,hand over
269,270,交给,jiāo gěi,hand over
270,271,交朋友,jiāo péng yǒu,make friends
271,272,交通,jiāotōng,traffic
272,273,角,jiǎo,horn
273,274,角度,jiǎodù,angle
274,275,饺子,jiǎozi,Dumplings
275,276,脚,jiǎo,foot
276,277,叫作,jiào zuò,be called; be known as
277,278,教师,jiào shī,teacher
278,279,教室,jiàoshì,Classroom
279,280,教学,jiào xué,teach
280,281,教育,jiàoyù,education
281,282,接,jiē,meet， pick
282,283,接到,jiē dào,receive
283,284,接受,jiēshòu,accept
284,285,接下来,jiē xià lái,next
285,286,接着,jiēzhe,Next
286,287,街,jiē,street
287,288,节（名、量）,jié,festival; holiday; joint;  (measure word)
288,289,节目,jiémù,program
289,290,节日,jiérì,festival
290,291,结果,jiéguǒ,Result
291,292,借,jiè,borrow
292,293,斤,jīn,a unit of weight (=1/2 kilogram)
293,294,今后,jīn hòu,from now on; in the future
294,295,进入,jìn rù,enter; go in; join
295,296,进行,jìnxíng,Conduct
296,297,近,jìn,near
297,298,经常,jīngcháng,Often
298,299,经过,jīngguò,"after, through"
299,300,经理,jīnglǐ,manager
300,301,酒,jiǔ,alcohol; liqueur
301,302,酒店,jiǔ diàn,hotel
302,303,就要,jiù yào,be going to; be about to
303,304,举,jǔ,lift
304,305,举手,jǔ shǒu,raise one’s hand or hands
305,306,举行,jǔxíng,hold
306,307,句,jù,sentence
307,308,句子,jùzi,sentence
308,309,卡,kǎ,card
309,310,开机,kāi jī,starting up
310,311,开心,kāixīn,Happy
311,312,开学,kāi xué,school opens; term begins
312,313,看法,kànfǎ,view
313,314,考生,kǎo shēng,examinee
314,315,靠,kào,lean
315,316,科,kē,subject; family; section
316,317,科学,kēxué,science
317,318,可爱,kě’ài,Lovely
318,319,可能,kěnéng,Probably
319,320,可怕,kěpà,dreadful
320,321,可是,kěshì,however
321,322,可以,kěyǐ,Sure
322,323,克,kè,gram
323,324,刻（量）,kè,a quarter (of an hour)
324,325,客人,kèrén,Guest
325,326,课堂,kè táng,classroom
326,327,空气,kōngqì,atmosphere
327,328,哭,kū,cry
328,329,快餐,kuài cān,fast food
329,330,快点儿,kuài diǎnr,hurry up
330,331,快乐,kuàilè,happy
331,332,快要,kuài yào,be about to; be going to
332,333,筷子,kuàizi,chopsticks
333,334,拉,lā,pull
334,335,来自,láizì,Come from
335,336,蓝,lán,blue
336,337,蓝色,lán sè,blue
337,338,篮球,lán qiú,basketball
338,339,老（副）,lǎo,always; constantly
339,340,老（老王）,lǎo （ lǎo wáng ）,noun prefix (Lao Wang)
340,341,老年,lǎo nián,elderly
341,342,老朋友,lǎo péng yǒu,old friend
342,343,老是,lǎo shì,always; all times
343,344,离,lí,leave
344,345,离开,líkāi,leave
345,346,礼物,lǐwù,gift
346,347,里头,lǐ tou,inside
347,348,理想,lǐxiǎng,ideal
348,349,例如,lìrú,for example
349,350,例子,lì zi,example
350,351,脸,liǎn,face
351,352,练,liàn,practice; train
352,353,练习,liànxí,Practice
353,354,凉,liáng,cool
354,355,凉快,liángkuai,Pleasantly cool
355,356,两（量）,liǎng,a unit of weight (=50 grams)
356,357,亮,liàng,bright
357,358,辆,liàng,Car (measure word)
358,359,零下,líng xià,below zero
359,360,留,liú,stay
360,361,留下,liú xià,stay; remain
361,362,留学生,liú xué shēng,student studying abroad;  returned student
362,363,流,liú,flow; spread
363,364,流利,liúlì,fluent
364,365,流行,liúxíng,Popular
365,366,路边,lù biān,roadside; wayside
366,367,旅客,lǚ kè,passenger; traveler
367,368,旅行,lǚxíng,travel
368,369,旅游,lǚyóu,Tourism
369,370,绿,lǜ,green
370,371,绿色,lǜ sè,green
371,372,卖,mài,sell
372,373,满,mǎn,full
373,374,满意,mǎnyì,Satisfied
374,375,猫,māo,cat
375,376,米（量）,mǐ,meter
376,377,面¹（名、量）,miàn ¹,(measure word); side; aspect
377,378,面²（名）,miàn ²,face; surface; outside; side;  scale; flour
378,379,面前,miàn qián,in front of; before
379,380,名,míng,name
380,381,名称,míng chēng,name; designation
381,382,名单,míng dān,list
382,383,明星,míngxīng,Star
383,384,目的,mùdì,objective
384,385,拿出,ná chū,take out
385,386,拿到,ná dào,get
386,387,那（连）,nà,then; in that case
387,388,那会儿,nà huìr,at that time; then
388,389,那么,nà me,like that; in that way
389,390,那时候｜那时,nà shí hou ｜ nà shí,at that time
390,391,那样,nà yàng,that kind; like that; such
391,392,南方,nán fāng,south
392,393,难过,nánguò,Sorry
393,394,难看,nán kàn,ugly
394,395,难受,nánshòu,Uncomfortable
395,396,难题,nán tí,problem; difficult problem; puzzle
396,397,难听,nán tīng,unpleasant to hear
397,398,能够,néng gòu,be able to; can
398,399,年级,niánjí,grade
399,400,年轻,niánqīng,Young
400,401,鸟,niǎo,bird
401,402,弄,nòng,"get,  make"
402,403,努力,nǔlì,Strive
403,404,爬,pá,climb; creep; scramble
404,405,爬山,páshān,Mountain  climbing
405,406,怕（动）,pà,be afraid; fear; dread
406,407,排（名、量）,pái,row; line
407,408,排队,páiduì,queue;  stand in a line
408,409,排球,pái qiú,volleyball
409,410,碰,pèng,"touch,  meet"
410,411,碰到,pèng dào,meet; run into; bump into
411,412,碰见,pèng jiàn,meet; run into; bump into
412,413,篇,piān,piece
413,414,便宜,piányi,Cheap
414,415,片,piàn,slice
415,416,漂亮,piàoliang,Well  done!； beautiful
416,417,平,píng,flat
417,418,平安,píng’ān,sound  and safe
418,419,平常,píngcháng,Usual
419,420,平等,píngděng,equality
420,421,平时,píngshí,peacetime
421,422,瓶,píng,bottle
422,423,瓶子,píngzi,Bottle
423,424,普通,pǔ tōng,ordinary; general; average; common
424,425,普通话,pǔtōnghuà,Mandarin
425,426,其他,qítā,Other
426,427,其中,qízhōng,among
427,428,骑,qí,ride
428,429,骑车,qí chē,cycle
429,430,起飞,qǐfēi,take  off
430,431,气,qì,air; gas; breath
431,432,气温,qì wēn,air temperature
432,433,千,qiān,thousand
433,434,千克,qiān kè,kilogram
434,435,前年,qián nián,the year before last
435,436,墙,qiáng,wall
436,437,青年,qīng nián,youth; young
437,438,青少年,qīngshàonián,Teenagers
438,439,轻,qīng,light
439,440,清楚,qīngchu,clear
440,441,晴,qíng,Sunny
441,442,晴天,qíng tiān,sunny day
442,443,请客,qǐng kè,stand treat; entertain
443,444,请求,qǐngqiú,request
444,445,秋天,qiū tiān,fall; autumn
445,446,求,qiú,request; beg; entreat; beseech
446,447,球场,qiú chǎng,court; field
447,448,球队,qiú duì,team
448,449,球鞋,qiú xié,sneakers; gym shoes
449,450,取,qǔ,take
450,451,取得,qǔ dé,acquire; gain; obtain
451,452,全,quán,whole; entire; complete
452,453,全部,quánbù,whole
453,454,全国,quán guó,nationwide; entire country
454,455,全家,quán jiā,whole family
455,456,全年,quán nián,annual; yearly
456,457,全身,quán shēn,whole body
457,458,全体,quán tǐ,all; entire; whole
458,459,然后,ránhòu,Then
459,460,让,ràng,Give  Way
460,461,热情,rèqíng,Enthusiasm
461,462,人口,rénkǒu,population
462,463,人们,rén men,people
463,464,人数,rén shù,number of people
464,465,认为,rènwéi,think
465,466,日报,rì bào,"daily, journal"
466,467,日子,rìzi,"life,  days"
467,468,如果,rúguǒ,If
468,469,入口,rùkǒu,Entrance
469,470,商量,shāngliang,discuss
470,471,商人,shāng rén,businessman
471,472,上周,shàng zhōu,last week
472,473,少数,shǎo shù,small number; few; minority
473,474,少年,shào nián,juvenile; young person
474,475,身边,shēn biān,at [by] one’s side
475,476,什么样,shén me yàng,what kind
476,477,生（动）,shēng,give birth; be born
477,478,生词,shēng cí,new word
478,479,生活,shēnghuó,Life
479,480,声音,shēngyīn,voice
480,481,省（名）,shěng,province
481,482,省（动）,shěng,economize; save; omit; leave out
482,483,十分,shífēn,very
483,484,实际,shíjì,Actual
484,485,实习,shíxí,Internship
485,486,实现,shíxiàn,Realization
486,487,实在,shízài,real; indeeed
487,488,实在,shízai,done carefully
488,489,食物,shíwù,food
489,490,使用,shǐyòng,Use
490,491,市,shì,city
491,492,市长,shì zhǎng,mayor
492,493,事情,shìqing,Thing
493,494,收,shōu,collect
494,495,收到,shōu dào,receive; obtain
495,496,收入,shōurù,income
496,497,手表,shǒubiǎo,Wrist  Watch
497,498,受到,shòudào,Suffer
498,499,舒服,shūfu,comfortable
499,500,熟,shú,ripe; cooked; familiar; skilled
500,501,数,shǔ,to  count
501,502,数字,shùzì,number
502,503,水平,shuǐpíng,level
503,504,顺利,shùnlì,smoothly
504,505,说明,shuōmíng,Explain
505,506,司机,sījī,Driver
506,507,送到,sòng dào,sent to (place)
507,508,送给,sòng gěi,give to (somebody or organization)
508,509,算,suàn,count; calculate
509,510,虽然,suī rán,although; though
510,511,随便,suíbiàn,casual
511,512,随时,suíshí,at  any time
512,513,所以,suǒ yǐ,so
513,514,所有,suǒyǒu,All
514,515,它,tā,it
515,516,它们,tā men,they
516,517,太太,tàitai,Ma’am
517,518,太阳,tàiyáng,sun
518,519,态度,tàidu,attitude
519,520,讨论,tǎolùn,discuss
520,521,套,tào,set
521,522,特别,tèbié,Especially
522,523,特点,tèdiǎn,Characteristic
523,524,疼,téng,hurt
524,525,提,tí,carry
525,526,提出,tí chū,put forward; propose; raise
526,527,提到,tí dào,mention; refer to
527,528,提高,tígāo,"increase,  promote"
528,529,题,tí,topic
529,530,体育,tǐyù,Sports
530,531,体育场,tǐ yù chǎng,stadium
531,532,体育馆,tǐ yù guǎn,stadium; gymnasium; gym
532,533,天上,tiān shàng,the sky; heaven
533,534,条,tiáo,strip
534,535,条件,tiáojiàn,condition
535,536,听讲,tīng jiǎng,attend a lecture; listen to a talk
536,537,听说,tīng shuō,be told; hear of
537,538,停,tíng,Stop
538,539,停车,tíng chē,park
539,540,停车场,tíng chē chǎng,parking lot
540,541,挺（副）,tǐng,very; quite; pretty; rather
541,542,挺好,tǐng hǎo,very good; not half bad
542,543,通,tōng,through; common; all; understand; expert
543,544,通过,tōngguò,adopt
544,545,通知,tōngzhī,notice
545,546,同时,tóngshí,meanwhile
546,547,同事,tóngshì,Colleague
547,548,同样,tóng yàng,same
548,549,头（名、量）,tóu,head; beginning or end; side; (measure word)
549,550,头（里头）,tóu,suffix (inside)
550,551,头发,tóufa,Hair
551,552,图片,tú piàn,picture; photograph
552,553,推,tuī,push
553,554,腿,tuǐ,leg
554,555,外地,wài dì,other places; nonlocal
555,556,外卖,wài mài,takeaway; take out
556,557,完,wán,finish
557,558,完成,wánchéng,complete
558,559,完全,wánquán,completely
559,560,晚安,wǎn ān,good night
560,561,晚报,wǎn bào,evening paper; evening news
561,562,晚餐,wǎn cān,dinner; supper
562,563,晚会,wǎn huì,evening party
563,564,碗,wǎn,bowl
564,565,万,wàn,ten  thousand
565,566,网,wǎng,net; network
566,567,网球,wǎngqiú,Tennis
567,568,网站,wǎngzhàn,website
568,569,往,wǎng,to
569,570,为,wèi,by
570,571,为什么,wèishénme,Why
571,572,位,wèi,person  (measure word)
572,573,味道,wèidào,taste
573,574,喂（叹）,wèi,hello; hey
574,575,温度,wēndù,temperature
575,576,闻,wén,smell
576,577,问路,wèn lù,ask for directions
577,578,问题,wèntí,problem
578,579,午餐,wǔ cān,lunch
579,580,午睡,wǔ shuì,nap
580,581,西北,xī běi,northwest
581,582,西餐,xī cān,western food
582,583,西方,xī fāng,west
583,584,西南,xī nán,southwest
584,585,西医,xī yī,western medicine
585,586,习惯,xíguàn,Habit
586,587,洗衣机,xǐ yī jī,washing machine
587,588,洗澡,xǐzǎo,Take  a shower
588,589,下（量）,xià,(measure word)
589,590,下雪,xià xuě,snow; snowing
590,591,下周,xià zhōu,next week
591,592,夏天,xià tiān,summer
592,593,相同,xiāngtóng,identical
593,594,相信,xiāngxìn,believe
594,595,响,xiǎng,loud
595,596,想到,xiǎng dào,think of; call to mind; have at heart
596,597,想法,xiǎng fǎ,idea; opinion;thought
597,598,想起,xiǎng qǐ,remember; recall; think of; call to mind
598,599,向,xiàng,towards
599,600,相机,xiàng jī,camera
600,601,像（动）,xiàng,be like; resemble; look like; such as
601,602,小（小王）,xiǎo （ xiǎo wáng ）,prefix (Xiao Wang)
602,603,小声,xiǎo shēng,in a low voice; in whispers
603,604,小时候,xiǎo shí hou,in one’s childhood; when one was young
604,605,小说,xiǎoshuō,Novel
605,606,小心,xiǎoxīn,Look  out
606,607,小组,xiǎo zǔ,group
607,608,校园,xiào yuán,campus; schoolyard
608,609,校长,xiàozhǎng,Principal
609,610,笑话,xiàohua,joke
610,611,笑话儿,xiào huàr,joke
611,612,鞋,xié,shoes
612,613,心里,xīn lǐ,in the heart; at heart
613,614,心情,xīnqíng,mood
614,615,心中,xīn zhōng,in the heart; at heart; in mind
615,616,新闻,xīnwén,news
616,617,信（名）,xìn,letter; mail; faith
617,618,信号,xìnhào,signal
618,619,信息,xìnxī,information
619,620,信心,xìnxīn,confidence
620,621,信用卡,xìnyòngkǎ,Credit  card
621,622,星星,xīng xing,star
622,623,行动,xíngdòng,Get  some action
623,624,行人,xíngrén,pedestrian
624,625,行为,xíngwéi,behavior
625,626,姓,xìng,surname
626,627,姓名,xìng míng,full name
627,628,休假,xiū jià,have a holiday; take a vacation; be on furlough
628,629,许多,xǔduō,many
629,630,选,xuǎn,choose; select; pick
630,631,学期,xuéqī,Semester
631,632,雪,xuě,Snow
632,633,颜色,yánsè,colour
633,634,眼,yǎn,eye
634,635,眼睛,yǎnjing,Eye
635,636,养,yǎng,raise; keep; support; cultivate
636,637,样子,yàngzi,A  look
637,638,要求,yāoqiú,Requirement
638,639,药,yào,drug
639,640,药店,yào diàn,pharmacy
640,641,药片,yào piàn,pill
641,642,药水,yào shuǐ,liquid medicine; potion
642,643,也许,yěxǔ,perhaps
643,644,夜,yè,night
644,645,夜里,yè lǐ,at night
645,646,一部分,yí bù fèn,a part; a portion
646,647,一定,yídìng,Certain
647,648,一共,yígòng,Altogether
648,649,一会儿（副）,yí huìr,awhile; in a moment; presently
649,650,一路平安,yí lù píng ān,safe journey; have a pleasant journey
650,651,一路顺风,yí lù shùn fēng,Bon voyage
651,652,已经,yǐjīng,Already
652,653,以后,yǐ hòu,after; later on; afterwards; later
653,654,以前,yǐqián,before
654,655,以上,yǐ shàng,above; over
655,656,以外,yǐ wài,beyond; outside; other than; except
656,657,以为,yǐwéi,Think
657,658,以下,yǐ xià,below; under
658,659,椅子,yǐzi,Chair
659,660,一般,yìbān,commonly
660,661,一点点,yì diǎn diǎn,a little bit
661,662,一生,yì shēng,lifetime; all one’s life
662,663,一直,yìzhí,always
663,664,亿,yì,Billion
664,665,意见,yìjiàn,Opinion
665,666,意思,yìsi,Meaning
666,667,因为,yīn wèi,because
667,668,阴,yīn,Yin
668,669,阴天,yīn tiān,cloudy day; overcast sky
669,670,音节,yīn jié,syllable
670,671,音乐,yīnyuè,Music
671,672,音乐会,yīn yuè huì,concert
672,673,银行,yínháng,Bank
673,674,银行卡,yín háng kǎ,bank card
674,675,应该,yīnggāi,Should
675,676,英文,yīng wén,English
676,677,英语,yīng yǔ,English
677,678,影片,yǐng piàn,film; movie
678,679,影响,yǐngxiǎng,Influence
679,680,永远,yǒngyuǎn,forever
680,681,油,yóu,oil; fat; grease
681,682,游客,yóu kè,tourist; visitor
682,683,友好,yǒuhǎo,friendly
683,684,有空儿,yǒu kòngr,be free; at leisure
684,685,有人,yǒu rén,someone; there’s someone
685,686,有（一）点儿,yǒu （ yì ） diǎnr,a little bit
686,687,有意思,yǒu yì si,interesting; significant
687,688,又,yòu,also
688,689,鱼,yú,fish
689,690,语言,yǔyán,language
690,691,原来,yuánlái,Original;  formerly
691,692,原因,yuányīn,Reason
692,693,院,yuàn,yard; compound; courtyard; college
693,694,院长,yuàn zhǎng,dean
694,695,院子,yuàn zi,courtyard; yard
695,696,愿意,yuànyì,Be  willing
696,697,月份,yuè fèn,month
697,698,月亮,yuèliang,Moon
698,699,越,yuè,The  more
699,700,越来越,yuè lái yuè,more and more
700,701,云,yún,cloud
701,702,运动,yùndòng,motion
702,703,咱,zán,we; us
703,704,咱们,zánmen,We
704,705,脏,zāng,dirty
705,706,早餐,zǎo cān,breakfast
706,707,早晨,zǎo chén,morning
707,708,早就,zǎo jiù,long since
708,709,怎么办,zěn me bàn,how to; what to do
709,710,怎么样,zěnmeyàng,How  about
710,711,怎样,zěn yàng,how
711,712,占,zhàn,occupy
712,713,站（动）,zhàn,stand; stop; halt
713,714,站住,zhàn zhù,stop; halt
714,715,长,zhǎng,grow
715,716,长大,zhǎng dà,grow up
716,717,找出,zhǎo chū,find out
717,718,照顾,zhàogù,look  after
718,719,照片,zhàopiàn,Photo
719,720,照相,zhào xiàng,take a picture; take a photograph
720,721,这么,zhè me,so; such; this way; like this
721,722,这时候｜这时,zhè shí hou ｜ zhè shí,at this moment; at this time
722,723,这样,zhè yàng,so; such; like this; this way
723,724,真正,zhēnzhèng,real
724,725,正常,zhèngcháng,normal
725,726,正好,zhènghǎo,Just  right
726,727,正确,zhèngquè,Correct
727,728,正是,zhèng shì,exactly
728,729,直接,zhíjiē,direct
729,730,只,zhǐ,only; just; simply; merely
730,731,只能,zhǐ néng,can only
731,732,只要,zhǐyào,as  long as
732,733,纸,zhǐ,paper
733,734,中餐,zhōng cān,Chinese food
734,735,中级,zhōng jí,intermediate; middle-level
735,736,中年,zhōng nián,middle age; middle-aged
736,737,中小学,zhōng xiǎo xué,elementary and middle school
737,738,中心,zhōngxīn,core
738,739,中医,zhōng yī,Chinese Medicine
739,740,重点,zhòngdiǎn,A  key
740,741,重视,zhòngshì,attach  importance to
741,742,周,zhōu,week
742,743,周末,zhōumò,Weekend
743,744,周年,zhōunián,anniversary
744,745,主人,zhǔrén,master
745,746,主要,zhǔyào,main
746,747,住房,zhù fáng,housing; lodging
747,748,住院,zhù yuàn,be in hospital; be hospitalized
748,749,装,zhuāng,pretend
749,750,准确,zhǔnquè,accuracy
750,751,自己,zìjǐ,"Own,  self"
751,752,自行车,zìxíngchē,Bicycle
752,753,自由,zìyóu,free
753,754,字典,zì diǎn,dictionary
754,755,走过,zǒu guò,walk through; pass by
755,756,走进,zǒu jìn,walk in
756,757,走开,zǒu kāi,go away
757,758,租,zū,rent
758,759,组,zǔ,group
759,760,组成,zǔchéng,Form
760,761,组长,zǔ zhǎng,group leader
761,762,嘴,zuǐ,mouth
