208,209,动态,dòngtài,dynamic
209,210,动员,dòngyuán,mobilization
210,211,冻,dòng,freeze
211,212,洞,dòng,hole
212,213,豆制品,dòu zhì pǐn,bean products
213,214,毒,dú,poison; toxin; narcotics; poisonous
214,215,堆,duī,heap
215,216,对立,duìlì,Opposition
216,217,对应,duìyìng,Corresponding
217,218,吨,dūn,ton
218,219,朵,duǒ,classifier of flower
219,220,躲,duǒ,hide; avoid; dodge
220,221,儿女,ér nǚ,sons and daughters; children
221,222,耳朵,ěrduo,Ears
222,223,二维码,èr wéi mǎ,QR code
223,224,发布,fābù,Release
224,225,发觉,fājué,find
225,226,发射,fāshè,launch
226,227,发行,fāxíng,issue
227,228,罚,fá,punish; penalize; punishment; retribution
228,229,罚款,fákuǎn,forfeit; amerce; fine
229,230,法规,fǎ guī,rule of law; statute; law
230,231,法制,fǎ zhì,legal system
231,232,繁荣,fánróng,Boom
232,233,返回,fǎn huí,return; backtrack; go back
233,234,防治,fángzhì,Prevention and cure
234,235,放大,fàngdà,enlarge
235,236,放弃,fàngqì,give up
236,237,分成,fēn chéng,divide into; separate into
237,238,分解,fēnjiě,decompose
238,239,分类,fēn lèi,classify; assort; classification; sort
239,240,分离,fēn lí,separate; sever; dissociate; detachment
240,241,分析,fēnxī,Analysis
241,242,分享,fēn xiǎng,share; partake
242,243,丰收,fēngshōu,Have bumper harvest
243,244,风度,fēngdù,Manner
244,245,风光,fēngguāng,Scenery
245,246,封（动）,fēng,seal; confer; envelop
246,247,疯,fēng,mad; crazy; insane
247,248,疯狂,fēngkuáng,Insane
248,249,扶,fú,hold up
249,250,服从,fúcóng,Obey
250,251,幅,fú,classifier of picture
251,252,幅度,fúdù,range; extent
252,253,福利,fúlì,welfare
253,254,辅助,fǔzhù,auxiliary
254,255,负责人,fù zé rén,principal; person in charge
255,256,附件,fùjiàn,Enclosure
256,257,改革,gǎigé,reform
257,258,干脆,gāncuì,simply
258,259,干扰,gānrǎo,interfere
259,260,干预,gānyù,intervene
260,261,感想,gǎnxiǎng,Feel
261,262,钢笔,gāng bǐ,pen; fountain pen
262,263,钢琴,gāng qín,piano; pianoforte
263,264,高大,gāo dà,tall; lofty
264,265,高度,gāo dù,altitude; height; high; highly
265,266,高跟鞋,gāo gēn xié,high-heeled shoes
266,267,高温,gāo wēn,high temperature
267,268,高于,gāo yú,higher than; overtop
268,269,高原,gāo yuán,plateau; highland; tableland
269,270,搞,gǎo,get
270,271,搞好,gǎo hǎo,do well; make a good job of
271,272,歌曲,gē qǔ,song
272,273,隔壁,gébì,next door
273,274,个儿,gèr,height; size; stature
274,275,跟前,gēnqián,In front of
275,276,跟随,gēnsuí,follow
276,277,更换,gēng huàn,change; replace
277,278,更新,gēngxīn,renovate; renew
278,279,工艺,gōng yì,technology; craft
279,280,工作日,gōng zuò rì,workday; working day
280,281,公告,gōnggào,Notice
281,282,公认,gōngrèn,Accepted
282,283,公式,gōngshì,formula
283,284,公正,gōngzhèng,fair
284,285,共计,gòngjì,count up to; sum to
285,286,共享,gòng xiǎng,enjoy together; share
286,287,沟,gōu,ditch; gutter; trench; gully
287,288,沟通,gōutōng,Communicate
288,289,估计,gūjì,estimate
289,290,古老,gǔ lǎo,ancient; old; age-old
290,291,鼓,gǔ,drum; beat; rouse; bulging
291,292,鼓励,gǔlì,encourage
292,293,鼓掌,gǔzhǎng,applause
293,294,顾问,gùwèn,adviser
294,295,怪（动）,guài,blame
295,296,关怀,guānhuái,Care
296,297,关键,guānjiàn,crux
297,298,冠军,guànjūn,Champion
298,299,光荣,guāngróng,glory
299,300,光线,guāng xiàn,light; optical line
300,301,广,guǎng,broad; wide; vast; extensive; numerous; spread
301,302,广泛,guǎngfàn,widely
302,303,规划,guīhuà,Plan
303,304,鬼,guǐ,ghost; spirit; apparition; dirty trick; terrible; smart
304,305,柜子,guì zi,cupboard; cabinet; chest
305,306,滚,gǔn,rolling
306,307,锅,guō,pot
307,308,国籍,guójí,nationality
308,309,国民,guó mín,national
309,310,过度,guòdù,excessive
310,311,过敏,guòmǐn,allergy
311,312,过于,guòyú,too; excessively
312,313,害,hài,evil; harm; calamity; harmful; destructive; injurious; do harm
313,314,汗,hàn,sweat
314,315,好运,hǎo yùn,good luck
315,316,号召,hàozhào,call
316,317,合并,hébìng,merge
317,318,合成,héchéng,Synthesis
318,319,盒,hé,box; case
319,320,盒饭,hé fàn,box lunch
320,321,盒子,hézi,Box
321,322,贺卡,hè kǎ,greeting card
322,323,恨,hèn,hate
323,324,猴,hóu,monkey
324,325,后悔,hòuhuǐ,regret
325,326,胡同儿,hú tòngr,alley; lane; bystreet
326,327,胡子,hú zi,mustache; beard
327,328,虎,hǔ,tiger
328,329,华语,huá yǔ,the Chinese language; Chinese
329,330,滑,huá,slippery
330,331,化石,huàshí,Fossil
331,332,划分,huàfēn,Divide
332,333,画面,huà miàn,frames; picture
333,334,环节,huánjié,link
334,335,慌,huāng,panic; flurried; confused; flustered; awfully
335,336,慌忙,huāng máng,hurried; hurry; hurry-scurry
336,337,灰色,huī sè,gray; pessimistic
337,338,恢复,huīfù,recovery
338,339,回报,huíbào,Return
339,340,回避,huíbì,obviate; slide over
340,341,回顾,huígù,review; look back
341,342,回收,huíshōu,recovery
342,343,回头,huí tóu,turn one’s head; repent; later
343,344,回信,huí xìn,reply; write in reply; letter in reply
344,345,回忆,huíyì,Memory
345,346,汇款,huì kuǎn,remittance; remit money
346,347,会谈,huì tán,talks; conversation
347,348,活力,huólì,energy; vigor
348,349,活泼,huópō,lively
349,350,火柴,huǒchái,Match
350,351,火腿,huǒ tuǐ,ham
351,352,火灾,huǒ zāi,fire; fire disaster
352,353,或是,huò shì,or
353,354,机器人,jī qì rén,robot
354,355,机制,jī zhì,mechanism; machine-processed; machine-made
355,356,肌肉,jīròu,muscle
356,357,基地,jīdì,base
357,358,基金,jījīn,fund
358,359,即使,jíshǐ,even if
359,360,集团,jítuán,group
360,361,挤,jǐ,squeeze; press; crowd; push; crowded
361,362,记忆,jìyì,memory
362,363,技能,jì néng,technical ability; skill
363,364,继承,jìchéng,inherit
364,365,加热,jiā rè,heat; heating; calefaction
365,366,加上,jiā shàng,plus; add; with the addition of
366,367,加速,jiā sù,speed up; accelerate; quicken
367,368,加以,jiā yǐ,moreover; in addition
368,369,夹,jiā,clip; folder; press from both sides; place in between; mix
369,370,甲,jiǎ,nail
370,371,价,jià,price; value
371,372,驾驶,jiàshǐ,Drive
372,373,驾照,jià zhào,driving license
373,374,坚定,jiāndìng,"Firm, steadfast"
374,375,肩,jiān,shoulder
375,376,艰苦,jiānkǔ,hard
376,377,艰难,jiānnán,difficult
377,378,检验,jiǎnyàn,test
378,379,减轻,jiǎn qīng,lighten; ease; alleviate; mitigate; mitigation
379,380,剪,jiǎn,cut; clip; trim; wipe out; scissors
380,381,剪刀,jiǎndāo,scissors
381,382,剪子,jiǎn zi,scissors; shears; clippers
382,383,间接,jiànjiē,indirect
383,384,建造,jiàn zào,construct; build; put up
384,385,建筑,jiànzhù,Architecture
385,386,健全,jiànquán,sound
386,387,键,jiàn,key; bond
387,388,键盘,jiànpán,keyboard
388,389,将,jiāng,be going to; will; would
389,390,将要,jiāng yào,will; shall; be going to
390,391,奖励,jiǎnglì,reward
391,392,交代,jiāodài,hand over
392,393,郊区,jiāoqū,Suburb
393,394,胶带,jiāo dài,tape; adhesive plaster
394,395,胶水,jiāoshuǐ,glue
395,396,脚步,jiǎo bù,footstep; step; pace
396,397,接触,jiēchù,Contact
397,398,接连,jiēlián,One after another
398,399,解除,jiěchú,Relieve
399,400,解放,jiěfàng,liberate
400,401,戒,jiè,Quit
401,402,届,jiè,Session
402,403,今日,jīn rì,today
403,404,尽管,jǐnguǎn,although
404,405,紧紧,jǐn jǐn,closely; tightly
405,406,尽可能,jǐn kě néng,as much as possible
406,407,进化,jìnhuà,evolution
407,408,近来,jìnlái,recently
408,409,经费,jīngfèi,funds
409,410,景象,jǐng xiàng,scene; sight
410,411,警告,jǐnggào,warning
411,412,竞赛,jìngsài,competition
412,413,竞争,jìngzhēng,compete
413,414,酒鬼,jiǔ guǐ,drunkard
414,415,救灾,jiù zāi,disaster relief
415,416,居然,jūrán,actually
416,417,局面,júmiàn,situation
417,418,局长,jú zhǎng,director
418,419,举动,jǔdòng,Move
419,420,拒绝,jùjué,refuse
420,421,俱乐部,jùlèbù,Club
421,422,剧本,jùběn,Script
422,423,决不,jué bù,never; not at all; definitely not
423,424,绝望,juéwàng,Despair
424,425,军人,jūn rén,soldier; serviceman
425,426,开幕,kāi mù,open; inaugurate; rising of a curtain
426,427,开幕式,kāimùshì,The opening ceremony
427,428,看成,kàn chéng,regard as; consider as; treat
428,429,看出,kàn chū,see; find out; perceive; espy
429,430,看待,kàndài,To view
430,431,考核,kǎohé,examine; assess
431,432,烤肉,kǎo ròu,barbecue; roast meat; grill
432,433,烤鸭,kǎoyā,Roasted Duck
433,434,靠近,kào jìn,near; close to; by
434,435,颗,kē,grain (measure word)
435,436,咳,ké,cough
436,437,可,kě,can; may; approve; be worth; suit; but; yet
437,438,可怜,kělián,Poor
438,439,可惜,kěxī,unfortunately
439,440,渴望,kěwàng,Yearn
440,441,刻（动）,kè,carve; engrave; cut
441,442,客户,kèhù,Customer
442,443,客气,kè qì,polite; courteous; modest
443,444,客厅,kètīng,A living room
444,445,课题,kètí,topic
445,446,肯定,kěndìng,sure
446,447,空中,kōng zhōng,in the air; in the sky
447,448,控制,kòngzhì,control
448,449,口号,kǒu hào,slogan; catchword; catchphrase
449,450,库,kù,library; warehouse; storeroom
450,451,快活,kuàihuo,happy
451,452,宽度,kuān dù,breadth; width
452,453,狂,kuáng,mad; crazy; violent; wild; unrestrained
453,454,亏,kuī,deficit; deficiency; luckily
454,455,困扰,kùn rǎo,perplex; persecute; puzzle; obsession
455,456,落,là,be missing; leave behind; forget to bring
456,457,来信,lái xìn,send a letter here; incoming letter
457,458,烂,làn,rotten
458,459,朗读,lǎngdú,Reading aloud
459,460,浪漫,làngmàn,romantic
460,461,劳动,láodòng,labour
461,462,梨,lí,pear
462,463,礼,lǐ,ceremony; rite; courtesy; manners; gift
463,464,礼拜,lǐ bài,week; day of the week; religious service
464,465,礼貌,lǐmào,politeness
465,466,厉害,lìhai,Fierce
466,467,立,lì,stand; erect; stand; found; set up; upright; vertical
467,468,立场,lìchǎng,position
468,469,利润,lìrùn,profit
469,470,例外,lìwài,exception
470,471,连接,lián jiē,"link; joint; relate, unite, connect, attach; connection"
471,472,联络,liánluò,liaison
472,473,联想,liánxiǎng,association
473,474,脸盆,liǎn pén,washbasin
474,475,脸色,liǎn sè,complexion; look; color; facial expression
475,476,恋爱,liàn’ài,Love
476,477,两岸,liǎng àn,both sides; both coasts; cross-strait
477,478,邻居,línjū,neighbor
478,479,铃,líng,bell
479,480,铃声,líng shēng,ring; the tinkle of bells
480,481,领带,lǐng dài,necktie; tie
481,482,令,lìng,make; cause; order; command; decree; season
482,483,流动,liú dòng,flow; run; mobile
483,484,流通,liútōng,circulation
484,485,漏,lòu,leak
485,486,漏洞,lòu dòng,leak; flaw; hole; loophole
486,487,逻辑,luóji,logic
487,488,落实,luòshí,put into effect
488,489,码头,mǎtóu,wharf
489,490,骂,mà,scold
490,491,买卖,mǎi mài,buy and sell; business; transaction
491,492,漫长,màncháng,Very long
492,493,漫画,mànhuà,Cartoon
493,494,毛笔,máo bǐ,writing brush; Chinese brush
494,495,矛盾,máodùn,contradiction
495,496,冒,mào,give off; risk; bold; boldly
496,497,贸易,màoyì,Trade
497,498,煤,méi,coal
498,499,煤气,méi qì,coal gas; gas
499,500,门诊,mén zhěn,outpatient service
500,501,迷人,mírén,charming
501,502,迷信,míxìn,superstition
502,503,面貌,miànmào,face
503,504,面子,miànzi,prestige; face
504,505,秒,miǎo,seconds
505,506,敏感,mǐngǎn,Sensitive
506,507,明亮,míng liàng,light; bright; lightness; vividness
507,508,明明,míngmíng,Obviously
508,509,命令,mìnglìng,command
509,510,模范,mófàn,model
510,511,模仿,mófǎng,imitate
511,512,模糊,móhu,vague
512,513,模式,móshì,mode; style
513,514,摩擦,mócā,rub; scrape
514,515,摩托,mó tuō,motorcycle
515,516,模样,múyàng,Appearance
516,517,目光,mùguāng,Eye
517,518,耐心,nàixīn,patience
518,519,男性,nán xìng,man; male; masculinity
519,520,南北,nán běi,north and south
520,521,南极,nán jí,South Pole; Antarctic Pole
521,522,难得,nándé,rare
522,523,难以,nán yǐ,difficult; hard
523,524,脑子,nǎo zi,brain
524,525,内在,nèizài,inherent
525,526,能量,néngliàng,energy
526,527,年度,niándù,year
527,528,年龄,niánlíng,Age
528,529,年前,nián qián,before the New Year; years ago
529,530,牛（形）,niú,stubborn; brave; awesome
530,531,牛仔裤,niúzǎikù,Jeans
531,532,农产品,nóng chǎn pǐn,produce; farm produce; agricultural products
532,533,女性,nǚ xìng,woman; woman; femininity
533,534,暖,nuǎn,warm; genial; warm up
534,535,偶尔,ǒu’ěr,occasionally
535,536,偶然,ǒurán,accidental
536,537,偶像,ǒuxiàng,idol
537,538,拍摄,pāi shè,film; shoot
538,539,排除,páichú,eliminate; remove; debar
539,540,旁,páng,side; other; else
540,541,陪,péi,accompany
541,542,赔,péi,compensate; pay; stand a loss
542,543,赔偿,péicháng,compensate for
543,544,配备,pèibèi,Equipment
544,545,配套,pèitào,form a complete set
545,546,喷,pēn,spout; gush; spray; sprinkle; spraying; spew
546,547,盆,pén,"basin, tub"
547,548,披,pī,wrap around
548,549,皮肤,pífū,skin
549,550,皮鞋,píxié,leather shoes
550,551,脾气,píqi,Bad temper
551,552,匹,pǐ,Horse (measure word)
552,553,骗,piàn,fool
553,554,骗子,piàn zi,fraud; cheater; swindler
554,555,拼,pīn,spell; go all out; join together; spelling
555,556,频道,píndào,channel
556,557,频繁,pínfán,frequently
557,558,品,pǐn,savour; taste; judge; blow; species; grade
558,559,品（工艺品）,pǐn （gōng yì pǐn）,article; product (handicraft)
559,560,品种,pǐnzhǒng,Varieties
560,561,平坦,píngtǎn,flat
561,562,平原,píngyuán,plain
562,563,评估,pínggū,evaluate
563,564,评论,pínglùn,comment
564,565,凭,píng,By
565,566,泼,pō,Splash
566,567,葡萄,pútao,Grape
567,568,葡萄酒,pú táo jiǔ,wine; grape wine
568,569,期望,qīwàng,Expect
569,570,齐全,qíquán,complete; all ready
570,571,其,qí,his; her; its; their; he; she; it; they; such; that
571,572,启动,qǐ dòng,switch on; start
572,573,启发,qǐfā,Inspire
573,574,启事,qǐshì,Notice
574,575,起到,qǐ dào,play; act as
575,576,起码,qǐmǎ,"Minimum, at least"
576,577,气体,qì tǐ,gas
577,578,气象,qìxiàng,Meteorological
578,579,签（动）,qiān,sign; autograph; sign one’s name
579,580,签订,qiān dìng,conclude and sign; sign
580,581,签名,qiān míng,signature; sign one’s name; autograph
581,582,签约,qiān yuē,sign up; sign a contract
582,583,签证,qiānzhèng,visa
583,584,签字,qiān zì,sign; affix one’s signature; sign a signature
584,585,前景,qiánjǐng,prospect
585,586,前提,qiántí,precondition
586,587,欠,qiàn,owe
587,588,枪,qiāng,gun
588,589,强度,qiáng dù,strength; intensity
589,590,墙壁,qiáng bì,wall
590,591,抢,qiǎng,rob
591,592,抢救,qiǎngjiù,rescue
592,593,强迫,qiǎngpò,Force
593,594,悄悄,qiāoqiāo,quietly
594,595,敲,qiāo,knock
595,596,敲门,qiāo mén,knock on the door
596,597,瞧,qiáo,look
597,598,琴,qín,zither; a general name for certain musical instruments
598,599,勤奋,qínfèn,hardworking
599,600,青,qīng,young
600,601,清晨,qīngchén,Early morning
601,602,清理,qīnglǐ,Clear
602,603,情节,qíngjié,plot
603,604,情形,qíngxíng,Situation
604,605,晴朗,qínglǎng,sunny
605,606,区域,qūyù,region
606,607,全都,quán dōu,all; without exception
607,608,全世界,quán shì jiè,worldwide; entire world
608,609,泉,quán,spring; fountain
609,610,劝,quàn,persuade
610,611,缺乏,quēfá,Lack
611,612,确立,quèlì,establish
612,613,群体,qún tǐ,group; colony
613,614,群众,qúnzhòng,The masses
614,615,染,rǎn,dye
615,616,绕,rào,Around
616,617,热量,rè liàng,calories; heat; quantity of heat
617,618,热门,rèmén,Hot
618,619,人间,rénjiān,Human world
619,620,人力,rén lì,manpower; manual labour
620,621,人士,rénshì,Personage
621,622,人物,rénwù,character
622,623,忍,rěn,endure; tolerate; put up with; have the heart to
623,624,忍不住,rěnbuzhù,Unable to bear
624,625,忍受,rěnshòu,bear
625,626,认,rèn,recognize; know; make out; identify; adopt; admit
626,627,认定,rèndìng,cognizance
627,628,扔,rēng,throw
628,629,仍旧,réngjiù,still
629,630,如此,rú cǐ,so; such; in this way; like that
630,631,如同,rú tóng,as; like
631,632,如下,rú xià,as follows; as below
632,633,入门,rù mén,introduction to a subject; elementary course
633,634,软,ruǎn,soft
634,635,软件,ruǎnjiàn,Software
635,636,洒,sǎ,sprinkle
636,637,散,sǎn,fall apart; scattered
637,638,散文,sǎnwén,Prose
638,639,杀,shā,kill
639,640,杀毒,shā dú,antivirus; kill virus
640,641,沙漠,shāmò,Desert
641,642,傻,shǎ,silly
642,643,山区,shān qū,mountain area
643,644,扇,shān,fan; slap; flap; flutter; fan up
644,645,扇,shàn,fan; leaf; (measure word)
645,646,扇子,shànzi,Fan
646,647,商标,shāngbiāo,trademark
647,648,上级,shàngjí,Superior
648,649,上下,shàng xià,up and down; top and bottom; high and low; old and young
649,650,上涨,shàng zhǎng,rise; go up
650,651,稍,shāo,a little; a bit; trifle; somewhat
651,652,稍微,shāowēi,slightly
652,653,蛇,shé,snake
653,654,舍不得,shěbude,Hate to part with or use
654,655,舍得,shě de,be willing to part with; not begrudge
655,656,设想,shèxiǎng,imagine， conceive
656,657,社,shè,society; organized body
657,658,社区,shèqū,Community
658,659,射,shè,shoot; fire; discharge in a jet; send out
659,660,射击,shèjī,Shooting
660,661,摄像,shè xiàng,camera; camera shooting
661,662,摄像机,shè xiàng jī,video camera
662,663,摄影,shèyǐng,Photography
663,664,摄影师,shè yǐng shī,photographer; cameraman
664,665,伸,shēn,stretch
665,666,深处,shēn chù,deep; depths; recess; profundity
666,667,深度,shēn dù,depth; deepness
667,668,神,shén,god; deity; divinity; spirit; expression; look; supernatural; magical
668,669,神经,shénjīng,nerve
669,670,神奇,shénqí,Magical
670,671,神情,shén qíng,expression; look
671,672,升高,shēng gāo,hoist; elevate; lift; escalate; exaltation
672,673,生成,shēng chéng,generate; produce
673,674,声,shēng,sound; voice; reputation; tone
674,675,胜负,shèngfù,victory and defeat
675,676,剩,shèng,Left
676,677,剩下,shèng xià,be left over; remain
677,678,失误,shīwù,An error
678,679,师傅,shīfu,Master worker
679,680,诗歌,shī gē,poem; poetry
680,681,十足,shízú,100 percent
681,682,时常,shícháng,often
682,683,时光,shíguāng,time
683,684,时机,shíjī,Opportunity
684,685,时事,shíshì,current affairs
685,686,实惠,shíhuì,substantial
686,687,拾,shí,"pick up, collect"
687,688,使得,shǐ de,make; cause; usable; workable
688,689,示范,shìfàn,lead the way; demonstrate
689,690,式,shì,type; style; pattern; form; ceremony; formula
690,691,势力,shìlì,Power
691,692,试图,shìtú,Try
692,693,视频,shìpín,video
693,694,视为,shì wéi,treat; regard as
694,695,收购,shōu gòu,purchase; acquisition; buy
695,696,收集,shōu jí,gather; collect; collection
696,697,收拾,shōushi,Tidy
697,698,手段,shǒu duàn,means; measure; trick; artifice
698,699,手法,shǒufǎ,technique
